"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Haiti","HTI","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6187.92906221259","5772.20858452497","5382.6038471785","4665.7336275672","5040.82898031874","5162.00732760742","5206.70169247194","5221.69371771783","5265.15567611523","5269.28354779501","5140.98816373486","5062.13819076465","5015.67129941834","4776.4551082823","4802.00859438583","4853.94102978777","4962.71409960307","4840.06367523324","4860.05118371636","4576.21608336221","4672.61426628323","4658.73690065052","4741.56219630536","4754.74534117955","4702.03879767468","4662.39470506452","4609.25602507968","4572.32461976676","4445.37446046743",
"Hungary","HUN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41795.6266846686","40777.2976216116","42905.1823215718","44870.3016064578","45991.7232920608","47117.5438520673","48865.9951027389","50051.9876620424","49589.9064724268","51344.2949091681","53098.5103733962","55540.6013929385","56942.4257896469","59989.9014281399","62391.2074268321","64648.1994267378","65005.6855764972","66429.21783369","63505.1846137206","64130.3088876888","64939.3195485366","63184.3060615247","63353.2128905318","62488.3014993272","63007.167139269","62313.9788800947","63966.6159264989","66665.2106667373","69893.6846921578",
"IBRD only","IBD","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11823.1999451058","11652.3235363296","11768.0971011663","11851.054447002","12119.9392234526","12533.4743144841","12930.627699702","13003.4120433209","13284.6349930327","13804.2021385315","14134.9086055414","14599.8926248812","15251.2739799461","16097.9534803498","16953.1843063214","18069.0464064975","19332.9005264782","20197.2796179786","20551.8739597089","21890.1868478091","22984.6948167431","23928.5561062792","24934.6912991818","25889.1869662485","26811.4380624386","27911.917165717","29130.5542092585","30285.4101356609","31345.7054932986",
"IDA & IBRD total","IBT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10860.6238050144","10702.1990591445","10772.0563633062","10808.5046405997","11027.3221936398","11379.7602886488","11696.6221799557","11747.7890154064","11971.7289975957","12396.4578366874","12671.2255047747","13062.4255804791","13605.387499757","14327.8070805314","15051.7360999724","15982.6353423105","17036.0391815849","17742.5577277526","18032.7430739256","19114.127864948","19995.6563833482","20777.5301246587","21613.8733505559","22383.3274531249","23099.7295434641","23952.127896182","24877.7913551857","25757.772014028","26527.9770401887",
"IDA total","IDA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6192.67846117537","6137.09313114687","6023.87497483213","5894.23028947751","5942.95506365933","6064.62232068483","6075.14236477735","6108.42438709672","6139.16304393336","6201.92362392387","6328.86926762471","6488.97228623742","6648.03394852956","6905.69706689395","7158.03742956305","7421.22413067797","7707.89615113012","7913.57665270645","8138.24470376357","8387.30146788926","8612.8193890765","8893.50823549963","9237.2779470535","9540.11058508786","9755.87631262645","9931.89555618806","10123.8078066654","10337.5838371523","10458.0998227679",
"IDA blend","IDB","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9636.47706257066","9706.23328783812","9484.06549598272","9335.27258183478","9375.03886270402","9536.87012274737","9417.26253047524","9428.52079458197","9369.90548404943","9415.11947604101","9576.57222605122","9932.00562764796","10136.8862689482","10575.1084729223","10948.6599281753","11273.0715723912","11563.8150078422","11678.5066564937","11963.3949285267","12263.247067829","12464.7476163468","12837.0947292674","13396.4802103004","13810.2656244033","14029.3378382186","14203.0084365191","14405.6277301792","14644.3764974865","14599.5603308766",
"Indonesia","IDN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11869.5374170618","12168.9403335369","12661.7610089188","13303.8395812536","14067.8161880854","14844.0262332851","15182.273429625","12816.2469267905","12588.0985049343","12997.9304439743","13417.5825494734","14125.0203620246","14674.882921808","15220.6661675086","16240.3237491445","16713.3331241091","16976.1378639988","17451.9583127401","17770.3483972306","18360.1387858453","19033.0955771793","19564.3080073901","20487.6574213978","21165.7371411865","22033.5672758573","22850.9626276479","23302.751075772","24013.5505605316","24884.5344306294",
"IDA only","IDX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4600.68628605995","4479.78831516791","4433.6639215244","4310.89516222714","4387.32628244876","4488.7623740581","4558.05538459654","4606.63005084234","4679.03911238014","4742.74235407314","4858.91102882404","4921.73768885096","5052.74237366002","5217.18427126449","5421.43984665807","5656.44299043908","5931.62427551745","6180.71609124794","6361.13816228488","6579.38527572124","6808.18799002414","7067.70408185599","7336.07543874772","7586.90075604736","7808.28277849104","8027.7699899232","8255.07949547501","8473.83758244561","8689.05689436959",
"Isle of Man","IMN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5216.65591473508","5379.93462516025","5509.45100238797","5734.00548537349","6031.67038120386","6350.37217058847","6464.42150208778","6714.62623870015","7153.13687313481","7264.17324583033","7428.87818611506","7527.14141953911","7919.75799530193","8333.44520618556","8769.43642433617","9409.23809745443","10061.0823281495","10310.9959881267","11095.7733322004","11983.3010336024","12593.5186397291","13257.5851670073","13967.2710930508","14849.5628070991","15885.8493290199","17038.2965773047","18081.0148004218","19036.1207469647","19729.3114585097",
"Not classified","INX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77070.5830212071","79605.6614154408","80306.43075313","81932.2545229249","85748.8762847618","89066.0931099023","94208.9858758074","94592.900565598","98045.114399847","102195.883066399","104766.962814724","108990.361985917","110063.954878327","114604.54597448","114517.290115073","115970.472320139","118479.158891676","114309.2773551","117701.911200891","124450.401170982","127275.981336951","128147.910381546","126258.469774874","133917.896595617","162848.92780261","163269.559190658","171761.058304185","180679.818071047","186515.964010668",
"Iran, Islamic Rep.","IRN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42568.2366847608","42709.3800316306","42162.7091527874","40523.9449455459","40422.087562603","41254.7213076794","39982.717895375","39393.5834853531","38289.8830140539","38970.3374944852","37708.1969730972","38863.1305305863","39715.2572015468","39028.6586000416","39336.7694699637","40893.4780601357","44002.1296941205","45475.8781540085","45437.2807280114","48993.2080101036","49423.2056787768","45629.967338808","44262.6777587045","46254.4947382547","44190.1960294895","48594.457315288","48655.3882553549","","",
"Iraq","IRQ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13301.4627341842","17102.9001960763","21472.2525823354","21454.8859931885","21110.9611542758","22551.9943403922","26350.6315954376","34328.5096682666","39029.9776833242","38239.7570386409","37893.9397703626","34189.0795982469","22171.9541652387","33185.6196530934","33726.8261478144","36397.733251694","36256.7278053509","38466.2379125346","39007.1912743401","40391.1931038152","41536.2665703662","45071.8677407625","46032.2681537791","44071.4862085189","43278.1467660124","48282.2672324234","48332.1085363975","46336.4605998131","46836.5246003955",
"Iceland","ISL","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62255.9476538102","59682.9945731828","61036.9481148832","62630.4677653688","60333.4051973634","62610.1285160405","66313.435594768","68235.1254422663","68139.5125019843","69099.6456217091","70743.7939510494","72240.5243935184","74242.0781992998","79791.7112059393","82657.5974043576","84002.2256982858","88592.6637359958","89739.4291620991","88573.515196099","85402.2404979389","86867.2326551171","86419.2566400084","87556.5384420584","86469.275738669","87795.5346757721","90323.3933057439","93161.0938138834","95624.9067935095","95385.1682376495",
"Israel","ISR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70130.1404556154","72567.6867550144","70384.3772101756","70053.1562329331","71134.6211614441","73078.402108576","75494.6584668777","77773.4753354964","77945.8981816654","80672.8084132988","79506.7066265958","79753.5794079382","79143.596850383","79838.1266922003","79415.8272867272","81001.2026425815","82072.8173284709","81367.7675933077","81705.2692254664","83242.6560706752","84793.8904686466","84095.1750423608","85277.5706950446","86059.6667921146","85854.9091558446","87074.9581723562","88070.4707648188","89178.143981341","90454.5060447189",
"Italy","ITA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97784.0754040842","100925.465430565","101655.758418617","105713.450079086","110122.891190245","111339.999037014","113409.765670745","114939.045153501","115581.855370947","118701.907169984","118719.420212814","117190.61016953","115390.177101392","113224.225083902","114723.969868818","115393.676995779","116316.69961111","114456.823881908","110516.245513312","113379.297770349","114101.638415545","111013.32110023","110221.555280459","109173.723485344","109148.243482583","109144.736938433","109632.467900434","109558.760698129","109380.263259055",
"Jamaica","JAM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22655.9758444437","22801.7401567816","24805.1251014434","24546.3434874935","25292.6141548402","25121.3141376947","24906.614367364","24109.3517672189","24305.2988187846","24364.6096852922","24409.2274673305","24583.3494251991","24689.0218347506","24723.7224291862","24712.1017819615","24932.1644005924","24908.4196476119","24649.0762033691","23634.2456923369","23329.6545203093","23591.7624529441","23554.7365533273","23325.6667931043","22810.4304070757","22574.2962119551","22124.3718845879","21480.8335111022","21340.0088349497","21014.293340363",
"Jordan","JOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39569.3420596137","43539.7408728562","41975.0669236198","39509.0740245104","38132.8414064135","37248.2646041076","37471.7799961562","37742.744082806","38285.4224429344","39100.5132019216","40768.8635392991","42816.5606036222","43692.7418532","46066.0865961775","48160.6437488399","49804.8418685874","49281.430453595","50406.28720693","49597.5952997433","48683.8087857953","48177.0235020913","47292.1650501001","47405.7819548789","46047.042734111","45629.6178110336","45895.4151878807","45231.9582219178","44719.4545591642","44480.4054051433",
"Japan","JPN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64365.5750527945","64153.63489238","63703.5580977602","64296.2403688748","65920.9986704323","67565.9126704601","67684.0976528813","67345.577195218","67811.8605029394","69877.9664774877","70437.0295516748","71269.9912877303","72398.2732381875","73902.8160477863","74886.7923728924","75634.1574121308","76335.7738887844","75629.1481799227","72562.856086315","75889.4530990461","76049.0919395651","77481.6172674147","78390.3943256628","78114.2164908133","78682.1598635567","78273.0046124451","79204.0654918805","77897.3736055263","78570.2818344725",
"Kazakhstan","KAZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24611.0287041482","23263.070947019","21141.8447173119","19871.4784818643","19137.9062345048","19861.2670252038","20440.14947518","20312.5230793719","21042.3609469146","22920.5629734491","25262.2421626626","27248.8335052483","29418.7506096406","31928.5600182711","34286.3896181699","37193.2395548713","39562.8849216833","39845.9784197806","39397.943821335","41213.3722019208","43648.8783435327","45261.1379005971","47507.9738300382","48943.0280818014","49166.2289946358","49973.5321392905","52375.9171046977","54317.2968366024","56481.9599695471",
"Kenya","KEN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8622.61103683912","8231.57949177267","7952.70101695175","7860.20450450345","7912.00704223834","7969.24466153924","7752.00737382167","7761.12626784134","7695.49717966344","7589.67774225872","7762.01917571744","7687.04075693525","7791.58939515029","8073.83902248124","8447.56376284394","8560.93495300377","8723.29277643255","8354.20262302035","8269.62945970346","8578.51731578704","8714.05690880296","8720.97013433847","8839.08805093511","8915.56081651108","9032.68340817455","9166.91179555689","9322.51866659848","9623.37989509763","9791.70393106236",
"Kyrgyz Republic","KGZ","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12204.8036453609","10303.3122466002","8803.68364161084","7006.55107756065","6574.64165722395","7041.2973875125","7628.70367468933","7728.40742461584","7782.56716548613","7957.33136890344","8253.80379708008","8499.80877442251","8677.20126794967","8964.29832744749","8550.23307529202","8570.97729318841","9228.49849968161","9982.28841812753","10265.1880892941","10089.8935050236","10499.2106609006","10448.2632173046","11669.2315660697","11950.4771467388","12164.1051047244","12629.6985497109","13274.8943391793","13455.7911054517","13886.5246130426",
"Cambodia","KHM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4138.88441699556","2593.69649959619","2762.12294217424","2836.90406772371","2832.67949781926","2835.16867046486","3050.95679542386","3275.22689871502","3186.17377841619","3308.15035346797","3524.97134910622","3847.44034975518","4216.97553280453","4514.89883842402","4817.70397708595","4956.91862017679","4799.8443316282","4817.89255693617","4999.30123665151","5392.73294048448","5847.21924537161","6159.70888827254","6475.22077679005","6655.6230444538","6993.16436375332","7401.83767875373","7791.15728851368",
"Kiribati","KIR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31299.2905419255","32626.4492952599","34551.5897853643","36603.4651837464","39032.5708603898","41330.9983883617","43075.2405876555","43377.3506481743","47384.7100631954","49550.1797982241","50913.1315552939","53398.8268537373","55193.4349107687","57026.1598965609","59084.471940367","61455.5973203799","64157.916949183","65687.9894980233","66481.3435178475","70139.1124806007","71303.2402651646","71747.0136767629","72993.5122994567","73551.5849993124","74731.6922187554","76218.648882676","77792.0832127712","79529.7948052372","81005.5521155658",
"Kuwait","KWT","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","137509.817684385","135743.275689979","131538.421400913","126651.940434188","115460.267257115","114563.922102067","111445.614324455","112630.641405212","130816.817430548","141147.389791315","149948.995673783","152896.346321734","152681.938681886","146000.266682761","124574.412021854","112411.80928771","115554.844723174","115475.788231236","109411.845249253","103402.215046978","98032.7246964832","97641.5423189683","89966.5484982746","89488.2814957863","88406.8797937277",
"Latin America & Caribbean (excluding high income)","LAC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29573.6201176186","29391.4414215294","29733.2943371799","30626.3881803569","30316.3053745321","31074.9768452505","31559.0457100352","31690.1493492625","31377.5077615239","31814.1377198435","30994.7068101742","30536.0698722576","30534.0979393297","31110.818396033","31444.6715370818","32110.5162192356","33149.8250801511","33648.5263703961","32524.1350929827","34167.3106364329","35147.9193281155","35075.1853367325","35608.9712755386","35653.6971330468","35479.1327168792","35449.9169606319","35647.4318256253","35554.8988850469","35388.1172758869",
"Lao PDR","LAO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4526.28424430457","4660.60139177181","4818.39159203349","5088.83756565242","5317.03379143499","5569.2365501307","5824.31463977539","5923.32009602058","6219.54957911932","6435.30048998245","6643.547535899","6878.73616499965","7129.88404001688","7400.32834614333","7724.35990927636","8146.32757163586","8509.91608380965","8913.05202085275","9321.43029935608","9843.38009966809","10356.6663203","10899.0351980708","11479.845660959","12058.7526006366","12646.7221021145","13247.9987735832","13875.9350833385","14458.1895562126","14825.0994802564",
"Lebanon","LBN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42465.8106429103","46131.5169819243","47427.6475579419","47805.2566946305","47956.7524731427","52042.4809884481","51352.3870841481","52163.9318069752","50435.4658186608","49194.8945589381","48822.5525901506","47802.182972022","46595.8244539204","47341.3858860676","46948.2276764172","46610.1312825822","50327.8456109969","53577.8584969426","57440.0386527252","60080.1171703153","57634.0602495272","55683.832534997","54467.47476425","53021.8611662591","51089.7978136184","50186.3987334728","49482.4759109491","47836.6784978296","44854.2684624686",
"Liberia","LBR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4077.16534611161","4049.56115790215","4105.36287304163","2803.56805846413","2818.9081809757","2889.21002553437","3015.31285720134","3173.95610468618","3261.17900893597","3302.24907381425","3376.00570053699","3534.19722816259","3702.00499400684","3910.10848642885","3822.89074766779","3711.67102209795","3502.43334943397","3488.27085175153","3431.97572860951","3249.34288885718",
"Libya","LBY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69796.8743020592","69882.240434634","66351.7105137812","63492.5755993053","69193.7046198581","69644.7589988338","75156.9752526775","77465.1122938912","79935.7574494573","79963.8761612599","78039.6221167116","80436.011547005","30081.9985659261","66401.9309694837","56861.4514470957","42774.7990891722","38574.4063968957","36871.1705293841","45803.79647026","51675.2679523751","52134.6272064717",
"St. Lucia","LCA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34655.4474882434","36670.5340550725","36269.2264062635","36272.4292455358","35733.260292711","36253.9708006154","37056.8061300455","39040.4546318967","37477.9301957028","35935.1846918004","34684.7272457237","34809.4868068691","36083.0275108531","36957.0572013312","34760.3515316026","34640.2231647631","33475.7374691042","33719.79091018","33094.2191327734","33712.2262687947","35526.1879941696","34900.1018651257","34602.0329346775","35087.8838758618","34551.5147437672","34194.3125884451","34861.3648118616","35328.8577414955","35498.6871926401",
"Latin America & Caribbean","LCN","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29894.1211732995","29821.2204810269","30195.6869891421","31098.0617893968","30865.7476187672","31677.1015719974","32223.6491664598","32421.3630197902","32172.7443762696","32647.3176385079","31910.3461957349","31487.9704169","31504.5368914663","32154.3992444206","32500.8924679441","33184.7033465331","34215.898405125","34707.4621377349","33610.8543629708","35217.4439833673","36208.4427108225","36205.2144399052","36768.4325471532","36827.3988582109","36689.5319838551","36684.2922583122","36864.1590629867","36795.8528457405","36635.5601715431",
"Least developed countries: UN classification","LDC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3981.92441268568","3888.02598092835","3778.8365823029","3693.07810509121","3791.36395130332","3903.37900749936","3971.1136919354","4009.93227091007","4076.06747373028","4140.67409721497","4250.72742593528","4353.98501595768","4477.0283589251","4651.97162526598","4893.52657180914","5144.25185532905","5449.08518128632","5707.80813013476","5876.94812653235","6093.47755185953","6282.09884902034","6516.35239750574","6745.56684728618","6973.96487751895","7147.92551325063","7297.38023598365","7452.29060261957","7606.03634864561","7760.1383321206",
"Low income","LIC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4252.69429150238","3965.57598311745","3838.98703970096","3680.54144571312","3727.62585150342","3812.16494067219","3872.80412849974","3875.77383343176","3896.06703510314","3889.02738252797","3992.97615564496","4036.64606792398","4124.78431079643","4243.01825156796","4420.4891474087","4622.4781289139","4881.95498046712","5092.7226068247","5241.55384525423","5430.86312459674","5593.41470900842","5742.12574710466","5919.04101015536","6095.81012355062","6233.63220057916","6355.81037565541","6487.46497854123","6544.66778071152","6620.33253946474",
"Liechtenstein","LIE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11444.955834712","12188.6990398043","12716.6945716758","13051.3639642937","13925.195618843","14062.0120594663","14591.7288611795","13949.6362519841","14713.4906880224","15468.2749217734","15100.4795405119","15689.3669490578","16368.0997462723","17140.2460993775","17929.7531718068","18946.439642987","20008.2819509711","20928.2391856753","21723.2090535099","23510.4539810601","25276.7325118926","27863.2318839049","27918.8976264359","29465.9396049208","30222.5887345798","30937.8057156021","31851.5280565122","32691.4354356422","33296.2360100304",
"Lower middle income","LMC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8015.98964730014","7975.24088920784","7817.67701984194","7706.60783907378","7848.26350956523","8067.69983069035","8157.14989507617","8323.0235520782","8581.86280452699","8743.33035092867","8936.37017737616","9117.99344008052","9477.65754463179","9911.4249562726","10315.3706518879","10858.2437830771","11427.0634747522","11736.1756899805","12139.9919843514","12767.9971777498","13234.3851475814","13778.8980366942","14329.8187325072","14931.426862774","15571.4614115434","16293.6345263917","16992.836855042","17645.0889137604","18127.4418078312",
"Low & middle income","LMY","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10498.5459974057","10339.8464855712","10398.1813480365","10415.9911741419","10610.6742887705","10943.088712632","11251.8737954117","11293.3131926887","11512.2810441826","11922.2781803397","12188.9041601473","12562.7773743102","13097.5994823912","13796.6551516481","14510.8602223498","15418.7509344173","16450.326180069","17136.6550905715","17438.9429126806","18526.5942823127","19391.6754962856","20171.1235040061","21002.8489981814","21767.8119229156","22471.2989843905","23315.3158781679","24225.5310963202","25085.3910611969","25840.4470799976",
"Lesotho","LSO","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5156.49425045499","5352.02745640535","5387.2127899807","5539.66282720202","5557.61135296007","5736.3609099478","5816.13717074227","5704.79031484697","5572.24341499653","5665.26919691463","5777.03184952906","5770.2775795082","5987.40645687516","6031.97977954475","6173.11016101881","6354.96905278572","6567.67336152717","6915.01874290143","7024.90303497542","6994.81554605555","7257.70390684011","7623.7853223071","7809.73674171409","7913.4529091016","8004.79942488865","8301.4250101222","8067.19355310738","7915.76574170412","7881.97223557235",
"Late-demographic dividend","LTE","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10358.8269690867","10058.3425078063","10208.7172884913","10380.4861793405","10746.8333412914","11083.0487320478","11508.7652502217","11634.0213337299","12004.9226786147","12651.0034462","13210.3344508946","13860.3941476854","14671.8677226001","15638.3611365326","16619.5822954301","17927.6103302219","19477.0067025608","20629.1597278626","21130.3248702601","22592.603389901","23939.7203827301","25107.9707847852","26314.6074180303","27438.9057654716","28505.6335341899","29674.8949176106","31091.1094037718","32555.3954777028","34014.0236056111",
"Lithuania","LTU","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26837.355239477","28059.3436673667","29814.220250621","32113.2964866375","31586.7953117627","34396.9359064563","37909.3755590991","39118.3558543815","41687.6901400863","45768.7737617786","49289.6927661433","52933.4306225656","57879.9874948721","60353.0523428415","55788.5669542114","60126.2769537086","62277.836854243","63617.5339241189","65182.3807721312","66298.0093928642","66961.8493325981","67181.3717564492","70077.5356011517","71734.0298127679","75504.9426559705",
"Luxembourg","LUX","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172799.533982225","172287.716713381","180142.331900491","187437.493016592","193548.657333269","192767.498781053","199231.528947785","208605.195466006","218900.980267029","228043.857021206","232140.303472167","235723.61031125","242065.038511941","246551.206723649","245364.507043359","251762.411844901","267403.899849969","261335.730073211","235264.036340802","241076.498425758","242970.227023358","231534.363340975","234454.245494262","235112.581510187","239481.529270126","248686.889673659","242502.663517456","242721.34238927","241894.08490066",
"Latvia","LVA","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24552.7693853464","25944.0709994046","26498.368388686","28562.0868030051","29823.00740477","32542.3736552035","34419.3642464669","36067.0210406818","38963.4442521687","41987.9986912711","45824.0680236609","48468.8989911469","52005.9053866662","50540.6330061478","50404.9412085275","51354.2204644421","53811.909414565","54996.0370899112","55338.8168137687","56557.4881748583","57638.2884742211","58595.8866040996","60392.9397094511","62309.3665062576","64167.8333363441",
"Macao SAR, China","MAC","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117631.706919389","127436.476779037","130995.873095212","134202.462247577","133375.63781568","115547.465858304","112552.565467337","107136.530536769","104064.327595437","107874.387572369","105673.082653648","114017.999944553","124943.676937707","148260.818404059","150229.807640863","159307.28091722","168784.062527479","166145.694229354","163291.501525279","196297.423005301","230612.607607382","245188.978977542","265197.708037735","253445.018838329","195797.779235614","194056.581679774","211232.93883084","220300.101170871","209215.104534819",
"St. Martin (French part)","MAF","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15570.9688546476","14823.8314671356","14353.3128553686","15549.7509087302","14266.8878856133","15730.3179251927","15048.9371387085","15758.1865438071","15535.2274530684","15395.366047824","15948.7056986588","16050.4712620546","16575.8673240686","16769.8905489542","17100.2333844233","17892.4919806351","18203.3851929613","19005.8525668703","19305.2648902309","19708.8352385474","20331.1402867501","20892.5003991357","21720.5564081976","22445.5003473303","23447.9901736025","23729.0718297301","24782.7055692403","25118.2007108228","25361.8935357222",
